X,Y,OBJECTID,Year,SiteYearID,SiteID,SampleDate,Dry_rating,DensTtl,Dens_A1,Dens_A2,Dens_S1,Dens_S2,Sp_Sthd,Sp_SthdRT,Sp_Coho,Sp_Cst_Sculp,Sp_Prk_Sculp,Sp_Rif_Sculp,Sp_Sa_Suck,Sp_Ca_Rch,Sp_Stick,Sp_Lamp,Sp_Dace,Sp_Bl_Gill,Sp_HCH,Sp_T_goby,Sp_A_goby,Sp_YF_goby,Sp_MQF,SP_BayPF,Sp_Stag_Scul,Sp_Str_Flo,Sp_Tp_Smlt,Sp_Shin_SP,Sp_Pac_Herr,Sp_Gi_Sal,Sp_Ywl_Fg,Sp_Rd_Fg,Sp_Bl_Fg,Sp_Ca_Nwt,Sp_Rgh_Nwt,Sp_NWT,Sp_Sln_Sal,Sp_Ws_Turt,Sp_Brwn_Trt,Sp_Pike_Minw,Sp_Gld_Shin,Sp_Grn_SF,Sp_LM_Bass,Sp_Gld_Fish,Sp_Stp_Mull,SiteSort,Watershed,YearLabel,GlobalID,Sp_Dwarf_SP,Sp_CbznScp,LJ_Mudsucker,DiamondTurbot,CalHalibut
-122.064113991,37.0507919900001,1876,2017,2017-SLR-zayt-13a,SLR-zayt-13a,2017/09/01 00:00:00+00,1,24.4,23.4,0.8,12.7,11.6,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,SLR,2017,{778E1705-B2B7-4F41-87C8-0A0D90EC5DF6},,,,,
-122.05469425,37.075383822,1877,2017,2017-SLR-zayt-13c,SLR-zayt-13c,2017/09/01 00:00:00+00,1,66,64.3,7.3,31.3,34.6,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,SLR,2017,{DFE741CE-A469-46BE-B6AE-EACF204A0B7E},,,,,
-122.043268486,37.089884198,1878,2017,2017-SLR-zayt-13d,SLR-zayt-13d,2017/09/06 00:00:00+00,1,41.7,36.7,5.1,24.9,16.9,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,SLR,2017,{A5E8DF4C-B8A0-4E9C-895D-CB57B4767DD4},,,,,
-122.01997426,37.113145332,1879,2017,2017-SLR-zayt-13i,SLR-zayt-13i,2017/08/30 00:00:00+00,1,71.6,65.4,6.1,64.9,6.7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,SLR,2017,{25695826-55EF-4159-8930-621EFDE539D9},,,,,
-121.928686623,37.0476689430001,1880,2017,2017-SOQ-east-13a,SOQ-east-13a,2017/09/11 00:00:00+00,1,3.6,2.6,1.1,0,3.6,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,SOQ,2017,{34CD7DF0-375B-4A5E-B8CC-F8BAE8FBCA89},,,,,
-121.918968933,37.0795765560001,1881,2017,2017-SOQ-east-16,SOQ-east-16,2017/09/14 00:00:00+00,1,48.6,44.2,4.3,21.6,27,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,SOQ,2017,{541E2985-B7DB-4FCA-861D-A590A23F5A35},,,,,
-121.955335955,36.986419529,1882,2017,2017-SOQ-main-1,SOQ-main-1,2017/09/14 00:00:00+00,1,2.9,2.6,0.3,0,2.9,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,SOQ,2017,{0D723FF7-1127-4A7C-A9AA-18E33B0CC959},,,,,
-121.941414443,37.032375244,1883,2017,2017-SOQ-main-10,SOQ-main-10,2017/09/13 00:00:00+00,1,32.8,29.4,3.4,0,32.8,1,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,SOQ,2017,{E3CE5775-B7F7-487A-80BF-831CB3EDC5DD},,,,,
-121.942020396,37.041043158,1884,2017,2017-SOQ-main-12,SOQ-main-12,2017/09/12 00:00:00+00,1,11.1,7.7,3.6,0,11.1,1,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,SOQ,2017,{7A0E4BDB-432B-4038-BC23-B80285E56489},,,,,
-121.954292624,36.9994145530001,1885,2017,2017-SOQ-main-4,SOQ-main-4,2017/09/13 00:00:00+00,1,3.7,2.9,0.8,0,3.7,1,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,SOQ,2017,{8CAEBA84-8DA8-4ABD-9681-A1DC356415FA},,,,,
-121.93877241,37.045014225,1886,2017,2017-SOQ-west-19,SOQ-west-19,2017/09/11 00:00:00+00,1,12.3,11.1,1.2,0,12.3,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,SOQ,2017,{FAB1423D-3D2F-4845-B094-526F59F1FDC3},,,,,
-121.950171275,37.0706185870001,1887,2017,2017-SOQ-west-21,SOQ-west-21,2017/09/12 00:00:00+00,1,36.9,29.3,8.4,17.2,19.7,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,SOQ,2017,{D5FEE1E4-ED76-4567-98F2-9A0568EE1FF3},,,,,
-121.905180049,36.9775559130001,1929,2018,2018-APT-apto-3,APT-apto-3,2018/09/24 00:00:00+00,,11.6,7.7,3.9,3,8.6,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Aptos,2018,{340DA569-6B75-47BA-BF9D-2C0ED14C3E58},0,0,,,
-121.904745051,37.0039339160001,1930,2018,2018-APT-apto-4,APT-apto-4,2018/09/24 00:00:00+00,,17.7,12.5,5.5,11.3,6.4,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Aptos,2018,{088BB872-C0C2-4630-98F5-D5B7554A69A7},0,0,,,
-121.906400047,36.9686179130001,1931,2018,2018-APT-lagoon,APT-lagoon,2018/10/09 00:00:00+00,,,,,,,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Aptos,,{41CD63C3-E0CE-412D-9FD3-407DE7A9E147},0,0,,,
-121.906400047,36.9686179130001,1932,2018,2018-APT-lagoon,APT-lagoon,2018/10/16 00:00:00+00,,,,,,,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Aptos,,{5FFB572E-45C2-4B64-92B8-777109ACE2B2},0,0,,,
-121.867262045,36.996002918,1933,2018,2018-APT-vale-2,APT-vale-2,2018/09/25 00:00:00+00,,14.7,10.5,4.2,10.5,4.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Aptos,2018,{85203597-7589-4545-B852-C9C8439D04EA},0,0,,,
-121.868513045,36.9980059170001,1934,2018,2018-APT-vale-3,APT-vale-3,2018/09/25 00:00:00+00,,32.3,25.5,6.8,25.5,6.8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Aptos,2018,{86586A4D-5EB1-4F35-819B-A716B07219C0},0,0,,,
-121.807516021,36.8525059090001,1935,2018,2018-PAJ-lagoon,PAJ-lagoon,2018/10/02 00:00:00+00,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Pajaro,,{264C3B07-21B8-4333-B8E0-586E7FF77BB8},1,1,,,
-122.06057508,37.052666909,1936,2018,2018-SLR-bean-14a,SLR-bean-14a,2018/09/06 00:00:00+00,,21.6,20.1,1.5,20.1,1.5,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,San Lorenzo,2018,{1EEC5E79-8C30-4B71-A06D-6B21CDFEEAE0},0,0,,,
-122.033414076,37.0564549110001,1937,2018,2018-SLR-bean-14b,SLR-bean-14b,2018/09/06 00:00:00+00,,13.2,9.5,3.7,2.6,10.5,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,San Lorenzo,2018,{341AB662-3B86-4DA9-92A0-73AF21F0292E},0,0,,,
-122.014387076,37.0730139140001,1938,2018,2018-SLR-bean-14c2,SLR-bean-14c2,2018/09/07 00:00:00+00,,90.6,78,12.7,77.1,13.5,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,San Lorenzo,2018,{8939287B-BEDA-42B7-A527-0AD241F51779},0,0,,,
-122.099683095,37.136463914,1939,2018,2018-SLR-bear-18a,SLR-bear-18a,2018/09/13 00:00:00+00,,10,7.8,2.2,7.8,2.2,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,San Lorenzo,2018,{4A10908C-FAE2-4AF4-8596-0CE6DD8AC4FD},0,0,,,
-122.076620095,37.162682918,1940,2018,2018-SLR-bear-18b,SLR-bear-18b,2018/09/11 00:00:00+00,,37,33.7,3.3,33.3,3.7,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,San Lorenzo,2018,{BC029651-7E2B-4736-8FC2-A2BA9950AB18},0,0,,,
-122.125044098,37.1256379110001,1941,2018,2018-SLR-bldr-17a,SLR-bldr-17a,2018/09/05 00:00:00+00,,16.6,10.9,5.7,9.6,7,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,San Lorenzo,2018,{A999BE6C-6F55-46DA-B395-586536B6B5C7},0,0,,,
-122.146566103,37.13889391,1942,2018,2018-SLR-bldr-17b,SLR-bldr-17b,2018/09/05 00:00:00+00,,38.2,26.5,11.8,26.5,11.8,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,San Lorenzo,2018,{3CEA9750-34A9-4082-97F4-CD862A230871},0,0,,,
-121.998182067,37.01598491,1943,2018,2018-SLR-bran-21a2,SLR-bran-21a2,2018/09/07 00:00:00+00,,37.6,31,6.7,31,6.7,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,San Lorenzo,2018,{000D003A-13AF-4AB2-917C-F3988F8C84E5},0,0,,,
-122.079084084,37.0576829090001,1944,2018,2018-SLR-fall-15a,SLR-fall-15a,2018/09/17 00:00:00+00,,39.3,32.2,7.1,32.2,7.1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,San Lorenzo,2018,{C5CAAA48-FBE9-495D-AC95-5B6453205D1B},0,0,,,
-122.085943084,37.051686907,1945,2018,2018-SLR-fall-15b,SLR-fall-15b,2018/09/17 00:00:00+00,,26.6,17.4,9.2,16.4,10.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,San Lorenzo,2018,{1F698E00-6ECB-4435-9E5F-2C6C1F45E1FD},0,0,,,
-122.051923083,37.086533913,1946,2018,2018-SLR-lomp-13e,SLR-lomp-13e,2018/09/14 00:00:00+00,,33.5,23.1,10.4,23.1,10.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,San Lorenzo,2018,{B7693990-5E27-49CE-8851-4DCD3D9E9F4A},0,0,,,
-122.027410067,36.983944906,1947,2018,2018-SLR-main-0a,SLR-main-0a,2018/09/28 00:00:00+00,,6.7,4.9,1.8,0,6.7,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,San Lorenzo,2018,{E8D718AD-9ADD-4EED-9982-363A801CAF1F},0,0,,,
-122.040792072,37.006565907,1948,2018,2018-SLR-main-1,SLR-main-1,2018/09/27 00:00:00+00,,7.3,6,1.3,1.2,6.1,1,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,San Lorenzo,2018,{5598CB6E-AC60-4180-917E-9A9B8D97652C},0,0,,,
-122.134412103,37.1542259130001,1949,2018,2018-SLR-main-10,SLR-main-10,2018/09/13 00:00:00+00,,10.2,8.7,1.5,8,2.2,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,San Lorenzo,2018,{6E7BC3C5-8629-407D-A538-D926C86D8068},0,0,,,
-122.139097106,37.1734209140001,1950,2018,2018-SLR-main-11,SLR-main-11,2018/09/13 00:00:00+00,,20.1,15.6,4.5,14.7,5.4,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,San Lorenzo,2018,{FD81ACD3-740E-41E0-8BBD-FD73C9200926},0,0,,,
-122.140890109,37.2115949170001,1951,2018,2018-SLR-main-12b,SLR-main-12b,2018/09/11 00:00:00+00,,59.2,37.1,21.7,41.7,17.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,San Lorenzo,2018,{469E2187-E556-4628-94A1-2FA42808D293},0,0,,,
-122.052320074,37.0141879060001,1952,2018,2018-SLR-main-2a,SLR-main-2a,2018/09/28 00:00:00+00,,5,4.2,0.7,0.6,4.4,1,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,San Lorenzo,2018,{CE9392C8-D6A4-40DA-BBF9-953C3099747A},0,0,,,
-122.07071508,37.0419929070001,1953,2018,2018-SLR-main-4,SLR-main-4,2018/09/27 00:00:00+00,,16.9,16.7,0.2,10.5,6.4,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,San Lorenzo,2018,{423CCF3C-FD1B-4EBC-B8B6-2DBA3F5B69BA},0,0,,,
-122.076490083,37.056854908,1954,2018,2018-SLR-main-6,SLR-main-6,2018/09/14 00:00:00+00,,8.9,8.7,0.2,8.6,0.3,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,San Lorenzo,2018,{D52ED120-5FA2-4468-9B90-327CE656496A},0,0,,,
-122.104246093,37.1068169110001,1955,2018,2018-SLR-main-8,SLR-main-8,2018/09/14 00:00:00+00,,8,7.5,0.5,6.4,1.6,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,San Lorenzo,2018,{B91C1343-6283-48C3-A6F1-7DD537085617},0,0,,,
-122.118940096,37.1207749110001,1956,2018,2018-SLR-main-9,SLR-main-9,2018/09/12 00:00:00+00,,6,5.7,0.2,5.2,0.9,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,San Lorenzo,2018,{CA778CF5-6FDF-40EE-A56D-F54A6CEE84C4},0,0,,,
-122.076986086,37.0870559100001,1957,2018,2018-SLR-newl-16,SLR-newl-16,2018/09/12 00:00:00+00,,12.1,9.4,2.7,6.6,5.5,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,San Lorenzo,2018,{F472A15F-431F-4BBB-BB4D-1E151F089E90},0,0,,,
-122.06377908,37.0515759080001,1958,2018,2018-SLR-zayt-13a,SLR-zayt-13a,2018/08/31 00:00:00+00,,19.9,19.1,0.9,19.1,0.9,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,San Lorenzo,2018,{E313BD35-D8F1-43C8-B4A1-A003DEFB4884},0,0,,,
-122.054800082,37.075154911,1959,2018,2018-SLR-zayt-13c,SLR-zayt-13c,2018/08/31 00:00:00+00,,60.2,53.9,5,52,8.2,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,San Lorenzo,2018,{62D39243-49E2-43C7-B43A-6DA13D393BD5},0,0,,,
-122.043310082,37.089794913,1960,2018,2018-SLR-zayt-13d,SLR-zayt-13d,2018/09/04 00:00:00+00,,117.4,95.3,22.1,95.3,22.1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,San Lorenzo,2018,{C056D014-C89B-4591-A163-D21F0AC66638},0,0,,,
-122.02021608,37.1134349170001,1961,2018,2018-SLR-zayt-13i,SLR-zayt-13i,2018/09/04 00:00:00+00,,34.3,16.7,17.7,17.1,17.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,San Lorenzo,2018,{3C6F3DCA-158C-443B-B280-715950E62325},0,0,,,
-121.92864006,37.047672918,1962,2018,2018-SOQ-east-13a,SOQ-east-13a,2018/09/18 00:00:00+00,,13.5,12.7,0.8,11.2,2.3,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Soquel,2018,{7C9BB5BE-6499-48FC-9893-35B7BA37B1F3},0,0,,,
-121.918806062,37.079613921,1963,2018,2018-SOQ-east-16,SOQ-east-16,2018/09/21 00:00:00+00,,19,15.1,3.9,15.1,3.9,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,Soquel,2018,{7A847964-6B17-4733-A52A-9DBDF6669CF3},0,0,,,
-121.955267057,36.9864549110001,1964,2018,2018-SOQ-main-1,SOQ-main-1,2018/09/21 00:00:00+00,,3.7,2.3,1.4,1.4,2.3,1,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Soquel,2018,{572A95F4-D01A-4C28-A77C-D193DAD14287},0,0,,,
-121.94162506,37.0323839160001,1965,2018,2018-SOQ-main-10,SOQ-main-10,2018/09/20 00:00:00+00,,37.3,34.8,2.5,25.9,11.4,1,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Soquel,2018,{91581B23-C088-406D-9270-CA5F040D430A},0,0,,,
-121.941869061,37.0410239170001,1966,2018,2018-SOQ-main-12,SOQ-main-12,2018/09/19 00:00:00+00,,40.8,39.9,0.3,33.7,7.1,1,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Soquel,2018,{510560D6-2452-493C-8489-D58A1ADA8956},0,0,,,
-121.954290058,36.9994139120001,1967,2018,2018-SOQ-main-4,SOQ-main-4,2018/09/20 00:00:00+00,,2.7,2.3,0.3,2,0.7,1,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Soquel,2018,{D10688FA-F550-445A-A19F-6DAD609828C6},0,0,,,
-121.938680061,37.045063917,1968,2018,2018-SOQ-west-19,SOQ-west-19,2018/09/18 00:00:00+00,,16.4,14.2,2.2,13.5,2.9,1,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Soquel,2018,{E50D5E2C-CC77-4E37-B00C-0C1D2C13B57F},0,0,,,
-121.950216065,37.070576918,1969,2018,2018-SOQ-west-21,SOQ-west-21,2018/09/19 00:00:00+00,,58.5,51.1,7.3,50.7,7.8,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Soquel,2018,{A7A0C3DF-1A59-48EB-81B4-E0777CF7B0D0},0,0,,,
-121.80350801,36.9902823940001,2988,2018,2018-PAJ-corr-0,PAJ-corr-0,2018/09/27 00:00:00+00,1,17.6,13.5,4.1,13.1,4.5,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Pajaro,2018,{38A12347-C23D-49E7-8067-886B63701FB6},0,0,,,
-121.805786258,37.0023087180001,2989,2018,2018-PAJ-corr-1,PAJ-corr-1,2018/09/25 00:00:00+00,1,39.9,28,11.9,25.9,14,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Pajaro,2018,{6BB8EA85-84BA-4A8A-8E7B-3B23963327BE},0,0,,,
-121.811958077,37.01029644,2990,2018,2018-PAJ-corr-3,PAJ-corr-3,2018/09/27 00:00:00+00,1,32.3,17.5,14.8,15.9,16.4,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Pajaro,2018,{F86C7AFE-E97A-45A1-84CD-2F60C8E6902F},0,0,,,
-121.818348926,37.040798641,2991,2018,2018-PAJ-corr-9,PAJ-corr-9,2018/09/24 00:00:00+00,1,28.3,9.7,18.6,9.7,18.6,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,Pajaro,2018,{04AE775C-CF62-43D7-B398-54B4B0B0548B},0,0,,,
-121.807706824,36.8526248840001,2992,2018,2018-PAJ-lagoon,PAJ-lagoon,2018/10/02 00:00:00+00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Pajaro,2018,{7AB5431B-BBF1-427E-8ABD-9AD5B15B65DD},1,1,,,
-121.79955491,37.0444024060001,2993,2018,2018-PAJ-shng-3,PAJ-shng-3,2018/09/24 00:00:00+00,1,10.3,4.8,5.5,4.8,5.5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Pajaro,2018,{7B419157-E9CC-4538-AFAF-3B8032E9F27D},0,0,,,
-121.790881781,37.015374782,2994,2018,2018-PAJ-brwn-1,PAJ-brwn-1,2018/09/26 00:00:00+00,1,10.9,3.2,7.7,3.2,3.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Pajaro,2018,{E3EE845D-C8C7-4384-BDD6-065C3F64E504},0,0,,,
-121.783005738,37.023355311,2995,2018,2018-PAJ-brwn-2,PAJ-brwn-2,2018/09/26 00:00:00+00,1,14.8,5.8,9,4.9,9.8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Pajaro,2018,{494DF6DA-AB7A-48A2-BCA2-930FB674298B},0,0,,,
-122.027410067,36.983944906,2996,2019,2019-SLR-main-0a,SLR-main-0a,2019/09/27 00:00:00+00,1,9,7.9,1.1,0.6,8.4,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,San Lorenzo,2019,{9C28D274-F666-4529-8961-0F028BB8C076},0,0,,,
-122.040792072,37.006565907,2997,2019,2019-SLR-main-1,SLR-main-1,2019/09/26 00:00:00+00,1,23.5,22.7,0.8,8,15.5,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,San Lorenzo,2019,{714E957E-B9A8-4F70-B028-5AF0ED93A6A9},0,0,,,
-122.052320074,37.0141879060001,2998,2019,2019-SLR-main-2a,SLR-main-2a,2019/09/27 00:00:00+00,1,41.3,40.9,0.5,16.7,24.6,1,0,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,San Lorenzo,2019,{D3E0DC7E-6002-410F-B2C4-0F28051B188D},0,0,,,
-122.07071508,37.0419929070001,2999,2019,2019-SLR-main-4,SLR-main-4,2019/09/26 00:00:00+00,1,41.8,40.4,0.85,25.6,16.2,1,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,San Lorenzo,2019,{FE912B01-3142-490E-A1B5-91E743964A51},0,0,,,
-122.076490083,37.056854908,3000,2019,2019-SLR-main-6,SLR-main-6,2019/09/17 00:00:00+00,1,19.2,17.4,1.8,12.8,6.4,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,San Lorenzo,2019,{DC93CCCA-B0B4-4177-98D2-BA464CDF0169},0,0,,,
